source,target,value
803410592,351951741,2/19/16 14:41
546483558,19211550,2/19/16 14:41
1708422050,3193201249,2/19/16 14:41
3624758417,15576928,2/19/16 14:41
24263424,455730234,2/19/16 14:41
1256134075,2930053749,2/19/16 14:41
4698002720,345001664,2/19/16 14:41
120079467,105165371,2/19/16 14:41
26297328,16031927,2/19/16 14:41
3272248910,124371986,2/19/16 14:41
1016296854,4121225056,2/19/16 14:41
1349617616,33884545,2/19/16 14:41
127776618,16343974,2/19/16 14:41
26111686,3890933907,2/19/16 14:41
563457222,2274924564,2/19/16 14:41
7.0069E+17,109361219,2/19/16 14:41
225452503,2832807293,2/19/16 14:41
114475732,620571475,2/19/16 14:41
154938143,1658365022,2/19/16 14:41
199636296,8695932,2/19/16 14:41
179225247,34713362,2/19/16 14:41
3038361758,16711026,2/19/16 14:41
112705099,299000782,2/19/16 14:41
1514916049,16191564,2/19/16 14:41
217482247,17841740,2/19/16 14:41
3138185766,16389971,2/19/16 14:41
4075582846,16190478,2/19/16 14:41
792608634,2905099385,2/19/16 14:41
801753836,29465136,2/19/16 14:41
2898914863,807095,2/19/16 14:41
2474168446,2274924564,2/19/16 14:41
41266468,3497865853,2/19/16 14:41
44786480,2195203470,2/19/16 14:41
512110430,1494835716,2/19/16 14:41
1271081299,1541028804,2/19/16 14:41
1498523011,1541028804,2/19/16 14:41
16687237,292374563,2/19/16 14:41
804429068,15576928,2/19/16 14:41
1678106154,15576928,2/19/16 14:41
1575594114,4903439183,2/19/16 14:41
845701356,17764377,2/19/16 14:41
2519690888,15576928,2/19/16 14:41
448297008,33884545,2/19/16 14:41
611765602,20562637,2/19/16 14:41
128286952,11866582,2/19/16 14:41
414297946,8953122,2/19/16 14:41
238585810,15576928,2/19/16 14:41
190671019,147589125,2/19/16 14:41
19088288,15576928,2/19/16 14:41
107520547,16163639,2/19/16 14:41
58502214,20562637,2/19/16 14:41
21220631,18857913,2/19/16 14:41
97370449,15766082,2/19/16 14:41
99445925,4774532193,2/19/16 14:41
1520617003,549153653,2/19/16 14:41
4369863617,15576928,2/19/16 14:41
3061797379,25073877,2/19/16 14:41
1275918469,15576928,2/19/16 14:41
798849650,2208095516,2/19/16 14:41
1345401492,16163639,2/19/16 14:41
4776003254,940368062,2/19/16 14:41
218041902,620571475,2/19/16 14:41
448160125,16163639,2/19/16 14:41
23486935,52944689,2/19/16 14:41
338710632,316659505,2/19/16 14:41
17586312,280664117,2/19/16 14:41
33768448,2347049341,2/19/16 14:41
21043723,211218767,2/19/16 14:41
454513795,37764422,2/19/16 14:41
2157061574,2315688032,2/19/16 14:41
942720421,18857913,2/19/16 14:41
2886685873,25073877,2/19/16 14:41
3647712853,3375422393,2/19/16 14:41
379572107,15576928,2/19/16 14:41
2190377608,49658852,2/19/16 14:41
606508341,105165371,2/19/16 14:42
2200534875,2832807293,2/19/16 14:42
4364693417,225661296,2/19/16 14:42
485856231,18791763,2/19/16 14:42
2649411710,2764886080,2/19/16 14:42
1008633788,1252186177,2/19/16 14:42
907890397,2832807293,2/19/16 14:42
23433605,431316553,2/19/16 14:42
149220958,15576928,2/19/16 14:42
66033904,358091193,2/19/16 14:42
4857722283,2545200280,2/19/16 14:42
199816878,20562637,2/19/16 14:42
933788114,784875325,2/19/16 14:42
4854838443,3095051133,2/19/16 14:42
499291155,149249831,2/19/16 14:42
885733974,129235890,2/19/16 14:42
970740674,163511119,2/19/16 14:42
309422920,1123024728,2/19/16 14:42
4280369673,878167010,2/19/16 14:42
786044730,233001368,2/19/16 14:42
396926174,2274924564,2/19/16 14:42
47421452,18622869,2/19/16 14:42
907376150,15576928,2/19/16 14:42
4617550877,1187647735,2/19/16 14:42
77362607,170296342,2/19/16 14:42
7.0069E+17,109361219,2/19/16 14:42
577509954,182265955,2/19/16 14:42
1673722814,15175650,2/19/16 14:42
30400612,145773567,2/19/16 14:42
4698002720,19554219,2/19/16 14:42
199636296,807095,2/19/16 14:42
22392254,539306226,2/19/16 14:42
499001766,14469996,2/19/16 14:42
598217856,16190478,2/19/16 14:42
149502479,267433110,2/19/16 14:42
166006952,16711026,2/19/16 14:42
66033904,2905099385,2/19/16 14:42
23433605,3723723982,2/19/16 14:42
2660746486,4774532193,2/19/16 14:42
61533487,15598845,2/19/16 14:42
2244951214,25073877,2/19/16 14:42
471038551,29465136,2/19/16 14:42
3950544737,15576928,2/19/16 14:42
95643443,196168350,2/19/16 14:42
7.0069E+17,109361219,2/19/16 14:42
17569945,15576928,2/19/16 14:42
21429828,326255267,2/19/16 14:42
1169223433,5402612,2/19/16 14:42
3408607037,3497865853,2/19/16 14:42
3272248910,21537009,2/19/16 14:42
2922425764,20562637,2/19/16 14:42
3434525997,4016226980,2/19/16 14:42
4295141776,1541028804,2/19/16 14:42
38330831,15576928,2/19/16 14:42
14170217,15576928,2/19/16 14:42
377128045,148779151,2/19/16 14:42
245176643,4102376488,2/19/16 14:42
268662889,316327930,2/19/16 14:42
2605777753,4855883563,2/19/16 14:42
4354340836,15458694,2/19/16 14:42
19777469,16031927,2/19/16 14:42
345931610,28785486,2/19/16 14:42
52141764,610139455,2/19/16 14:42
200733680,15576928,2/19/16 14:42
1944182149,620571475,2/19/16 14:42
7612622,18857913,2/19/16 14:42
451807474,19554219,2/19/16 14:42
732980827,129235890,2/19/16 14:42
1975508851,894292836,2/19/16 14:42
3124768617,15576928,2/19/16 14:42
371840247,97474887,2/19/16 14:42
1688794676,2697587450,2/19/16 14:42
2229149202,4693602139,2/19/16 14:42
45365156,1541028804,2/19/16 14:42
364046816,16711026,2/19/16 14:42
3077224406,376390162,2/19/16 14:42
2646869708,773944,2/19/16 14:42
258011502,5695632,2/19/16 14:42
743407993,6160792,2/19/16 14:42
30602016,14940354,2/19/16 14:42
2391736411,35002876,2/19/16 14:42
3003765995,3300205033,2/19/16 14:42
2745482617,2832807293,2/19/16 14:42
527008169,15576928,2/19/16 14:42
1628850606,1187647735,2/19/16 14:42
4401381809,347627434,2/19/16 14:42
34492708,563362273,2/19/16 14:42
349660063,145773567,2/19/16 14:42
3303492486,2165067692,2/19/16 14:42
3227276813,25073877,2/19/16 14:42
233675582,2274924564,2/19/16 14:42
4698002720,534831016,2/19/16 14:42
1917961434,274355165,2/19/16 14:42
73007362,14293310,2/19/16 14:42
4709276770,9552442,2/19/16 14:42
2188529326,14940354,2/19/16 14:42
7.0069E+17,109361219,2/19/16 14:42
33506053,326255267,2/19/16 14:42
3257985633,14940354,2/19/16 14:42
174399234,5695632,2/19/16 14:42
3385408715,129235890,2/19/16 14:42
15135665,14940354,2/19/16 14:42
253868737,108693915,2/19/16 14:42
135247359,2954137227,2/19/16 14:42
814121478,16031927,2/19/16 14:42
59927461,14940354,2/19/16 14:42
18400385,4121225056,2/19/16 14:42
2906569638,97994396,2/19/16 14:42
1329710882,15576928,2/19/16 14:42
21043723,15576928,2/19/16 14:42
2320169304,351951741,2/19/16 14:42
2582314180,14940354,2/19/16 14:42
2840135452,7702542,2/19/16 14:42
606481219,2274924564,2/19/16 14:42
2713239759,20562637,2/19/16 14:42
7.00689E+17,109361219,2/19/16 14:43
557431809,25073877,2/19/16 14:43
20065321,41410702,2/19/16 14:43
2771695108,2274924564,2/19/16 14:43
4075582846,16031927,2/19/16 14:43
1612683307,3108351,2/19/16 14:43
163865507,14940354,2/19/16 14:43
514849671,1541028804,2/19/16 14:43
2878397393,4716827713,2/19/16 14:43
483206664,14940354,2/19/16 14:43
214257117,16389971,2/19/16 14:43
565707930,1541028804,2/19/16 14:43
67084655,15576928,2/19/16 14:43
4401381809,347627434,2/19/16 14:43
228160115,97474887,2/19/16 14:43
2921842383,14940354,2/19/16 14:43
3136345590,351951741,2/19/16 14:43
531347397,17025399,2/19/16 14:43
7.0069E+17,109361219,2/19/16 14:43
809503508,712976695,2/19/16 14:43
880048238,16031927,2/19/16 14:43
137885142,912791533,2/19/16 14:43
7.00691E+17,109361219,2/19/16 14:43
18180407,15458694,2/19/16 14:43
57968052,14940354,2/19/16 14:43
268662889,316327930,2/19/16 14:43
809414239,14469996,2/19/16 14:43
2432544522,2274924564,2/19/16 14:43
1335065520,2832807293,2/19/16 14:43
814331324,110014280,2/19/16 14:43
20197657,6160792,2/19/16 14:43
62698661,14940354,2/19/16 14:43
2358351524,351951741,2/19/16 14:43
40908168,225661296,2/19/16 14:43
809503508,712976695,2/19/16 14:43
28534205,281685471,2/19/16 14:43
4606313476,920161381,2/19/16 14:43
605963171,210982195,2/19/16 14:43
3723481395,3294014750,2/19/16 14:43
2966330752,28785486,2/19/16 14:43
2920659436,2476863896,2/19/16 14:43
3370854327,27522964,2/19/16 14:43
325577961,2905099385,2/19/16 14:43
4897366493,1541028804,2/19/16 14:43
196297605,16031927,2/19/16 14:43
2943204281,4855883563,2/19/16 14:43
341027410,328878936,2/19/16 14:43
809503508,712976695,2/19/16 14:43
2393404008,18791763,2/19/16 14:43
471038551,23919418,2/19/16 14:43
718515482,1187647735,2/19/16 14:43
557431809,25073877,2/19/16 14:43
101728834,15576928,2/19/16 14:43
1023295915,347627434,2/19/16 14:43
1287231054,16389971,2/19/16 14:43
1038001608,14940354,2/19/16 14:43
2979063580,25073877,2/19/16 14:43
3104758108,2679989365,2/19/16 14:43
557431809,25073877,2/19/16 14:43
7.00673E+17,109361219,2/19/16 14:43
714494928,1257340838,2/19/16 14:43
156783335,14940354,2/19/16 14:43
128286952,149249831,2/19/16 14:43
2562161460,15766082,2/19/16 14:43
44540754,3497865853,2/19/16 14:43
160337711,14940354,2/19/16 14:43
37040417,3380367683,2/19/16 14:43
1433230352,1541028804,2/19/16 14:43
809503508,3299974706,2/19/16 14:43
234133932,20562637,2/19/16 14:43
747552781,41410702,2/19/16 14:43
261927622,1541028804,2/19/16 14:43
162244544,459374736,2/19/16 14:43
2533184336,4102376488,2/19/16 14:43
335447585,14940354,2/19/16 14:43
27662295,14940354,2/19/16 14:43
51246668,149249831,2/19/16 14:43
243050493,27503607,2/19/16 14:43
354170344,376812938,2/19/16 14:43
116976477,14940354,2/19/16 14:43
881000786,14940354,2/19/16 14:43
304100658,987423986,2/19/16 14:43
3234781559,129235890,2/19/16 14:43
55314508,14940354,2/19/16 14:43
55448888,14940354,2/19/16 14:43
4862076872,4248833539,2/19/16 14:43
7.00691E+17,109361219,2/19/16 14:43
1879954434,14940354,2/19/16 14:43
4294951995,2976653309,2/19/16 14:43
2682322292,2646849841,2/19/16 14:43
24581337,18791763,2/19/16 14:43
342737639,23919418,2/19/16 14:43
4776003254,23035948,2/19/16 14:43
4183466843,16031927,2/19/16 14:43
934117975,1541028804,2/19/16 14:43
245176643,620571475,2/19/16 14:43
90071422,18791763,2/19/16 14:43
7.0069E+17,109361219,2/19/16 14:43
16973333,270569708,2/19/16 14:43
4252165509,129235890,2/19/16 14:43
3817413628,4716827713,2/19/16 14:43
310841718,7587032,2/19/16 14:43
1567913060,3436973898,2/19/16 14:43
320027703,41410702,2/19/16 14:43
2156066099,14940354,2/19/16 14:43
533260940,376812938,2/19/16 14:43
4564784477,15576928,2/19/16 14:43
176909116,19211550,2/19/16 14:43
266805092,33270656,2/19/16 14:43
372055553,149249831,2/19/16 14:43
4726544667,1541028804,2/19/16 14:43
158074097,1541028804,2/19/16 14:43
8168562,1616169078,2/19/16 14:43
4862076872,18772897,2/19/16 14:43
130354914,14940354,2/19/16 14:43
43628324,14940354,2/19/16 14:43
966587486,112705099,2/19/16 14:43
16671425,190298721,2/19/16 14:43
7.0069E+17,109361219,2/19/16 14:43
3410394815,129235890,2/19/16 14:43
4772190842,3347119809,2/19/16 14:43
544743212,242374336,2/19/16 14:43
478153611,16163639,2/19/16 14:43
7.00691E+17,109361219,2/19/16 14:44
262887351,381178095,2/19/16 14:44
355943082,14940354,2/19/16 14:44
26245422,16163639,2/19/16 14:44
18101172,1494835716,2/19/16 14:44
2305879171,328878936,2/19/16 14:44
4880192621,3817413628,2/19/16 14:44
32259583,912791533,2/19/16 14:44
2840135452,16007460,2/19/16 14:44
2567690867,4774532193,2/19/16 14:44
22011518,14940354,2/19/16 14:44
1290117662,7744592,2/19/16 14:44
2836158247,149249831,2/19/16 14:44
35262870,15576928,2/19/16 14:44
255860487,18857913,2/19/16 14:44
2254633448,2574190578,2/19/16 14:44
127537244,182265955,2/19/16 14:44
7.0069E+17,109361219,2/19/16 14:44
3190125336,3759010632,2/19/16 14:44
557431809,25073877,2/19/16 14:44
454651841,563362273,2/19/16 14:44
70230165,2274924564,2/19/16 14:44
2980040884,120750710,2/19/16 14:44
1061482555,58569513,2/19/16 14:44
24612865,149249831,2/19/16 14:44
4864854488,25073877,2/19/16 14:44
53911371,15576928,2/19/16 14:44
2377312303,4872790937,2/19/16 14:44
1242530948,297100174,2/19/16 14:44
320357290,14940354,2/19/16 14:44
4854207081,16031927,2/19/16 14:44
2559582960,4035272183,2/19/16 14:44
3020455940,25073877,2/19/16 14:44
809503508,3441165682,2/19/16 14:44
2604026139,1187647735,2/19/16 14:44
21957097,474464413,2/19/16 14:44
2763687557,2395281522,2/19/16 14:44
55845533,27522964,2/19/16 14:44
187257145,3314758074,2/19/16 14:44
84808332,3161255514,2/19/16 14:44
519579255,15576928,2/19/16 14:44
238881603,14940354,2/19/16 14:44
453717323,15576928,2/19/16 14:44
511079248,16163639,2/19/16 14:44
24427864,342737639,2/19/16 14:44
197891618,14940354,2/19/16 14:44
3884907802,149249831,2/19/16 14:44
891114542,41806188,2/19/16 14:44
331804862,297100174,2/19/16 14:44
7.00691E+17,109361219,2/19/16 14:44
3028191609,18396319,2/19/16 14:44
13693132,14940354,2/19/16 14:44
4075582846,3723723982,2/19/16 14:44
1575791647,15576928,2/19/16 14:44
2725911162,129235890,2/19/16 14:44
140347348,15576928,2/19/16 14:44
774719010,2905099385,2/19/16 14:44
73679587,65228322,2/19/16 14:44
78665190,14940354,2/19/16 14:44
3298591651,2832807293,2/19/16 14:44
26758509,2347049341,2/19/16 14:44
35066685,97474887,2/19/16 14:44
116589590,14940354,2/19/16 14:44
4853758365,4785202752,2/19/16 14:44
821842872,242374336,2/19/16 14:44
4810162152,561614650,2/19/16 14:44
2882758121,152055240,2/19/16 14:44
413495031,88458875,2/19/16 14:44
2413776132,2646849841,2/19/16 14:44
2231646971,14940354,2/19/16 14:44
296656431,15576928,2/19/16 14:44
144685027,14940354,2/19/16 14:44
971665387,25073877,2/19/16 14:44
3193195489,2646849841,2/19/16 14:44
3414144238,261330050,2/19/16 14:44
4691189473,712976695,2/19/16 14:44
13230272,297100174,2/19/16 14:44
7.00691E+17,109361219,2/19/16 14:44
2826709333,14940354,2/19/16 14:44
2978254042,351951741,2/19/16 14:44
162301746,3441165682,2/19/16 14:44
132205022,1541028804,2/19/16 14:44
90819493,23919418,2/19/16 14:44
51475642,1541028804,2/19/16 14:44
195187951,14940354,2/19/16 14:44
100681177,316781345,2/19/16 14:44
2874410974,836421920,2/19/16 14:44
470541402,807095,2/19/16 14:44
95149511,1541028804,2/19/16 14:44
4306263074,594886554,2/19/16 14:44
1450257787,19211550,2/19/16 14:44
581659881,3304527828,2/19/16 14:44
4855698568,3277814538,2/19/16 14:44
557431809,25073877,2/19/16 14:44
215877463,14940354,2/19/16 14:44
35937109,160424594,2/19/16 14:44
254930104,3060489838,2/19/16 14:44
303434870,14940354,2/19/16 14:44
4136206577,14940354,2/19/16 14:44
971665387,25073877,2/19/16 14:44
280790939,19211550,2/19/16 14:44
4884021464,550702200,2/19/16 14:44
20197657,129235890,2/19/16 14:44
948861128,909556764,2/19/16 14:44
769533259,14940354,2/19/16 14:44
314865887,149249831,2/19/16 14:44
362027898,20009204,2/19/16 14:44
54096689,276448523,2/19/16 14:44
701700242,14940354,2/19/16 14:44
143689044,147589125,2/19/16 14:44
2763687557,3302017177,2/19/16 14:44
3233588062,1541028804,2/19/16 14:44
581659881,3304527828,2/19/16 14:44
319337461,41806188,2/19/16 14:45
16504112,129235890,2/19/16 14:45
171168921,4905420028,2/19/16 14:45
7.00692E+17,109361219,2/19/16 14:45
106256019,14940354,2/19/16 14:45
258605889,16664681,2/19/16 14:45
1075516495,14940354,2/19/16 14:45
2466579145,297100174,2/19/16 14:45
2574904722,16711026,2/19/16 14:45
308634644,37764422,2/19/16 14:45
303892169,36452050,2/19/16 14:45
514116437,914061,2/19/16 14:45
4225692974,5695632,2/19/16 14:45
119133773,149984992,2/19/16 14:45
971665387,25073877,2/19/16 14:45
1914554065,14940354,2/19/16 14:45
1530906829,1541028804,2/19/16 14:45
4673355284,18791763,2/19/16 14:45
971665387,25073877,2/19/16 14:45
19708547,2302239423,2/19/16 14:45
34497839,14940354,2/19/16 14:45
3280018782,266894776,2/19/16 14:45
3254190093,4716827713,2/19/16 14:45
1324067964,2905099385,2/19/16 14:45
4686817909,261330050,2/19/16 14:45
378413722,914061,2/19/16 14:45
3416486123,16031927,2/19/16 14:45
118166301,16193222,2/19/16 14:45
4591687480,84574225,2/19/16 14:45
329681844,16031927,2/19/16 14:45
4591687480,54081197,2/19/16 14:45
52188891,279321785,2/19/16 14:45
4591687480,505058086,2/19/16 14:45
4353480989,4102376488,2/19/16 14:45
809503508,712976695,2/19/16 14:45
971665387,25073877,2/19/16 14:45
231636856,129235890,2/19/16 14:45
1542402698,1301364216,2/19/16 14:45
175584371,41410702,2/19/16 14:45
478769551,2752643243,2/19/16 14:45
56541263,297100174,2/19/16 14:45
297123178,556094607,2/19/16 14:45
3389329545,3889878142,2/19/16 14:45
72972089,14940354,2/19/16 14:45
562357311,225661296,2/19/16 14:45
298626429,2347049341,2/19/16 14:45
27463702,4121225056,2/19/16 14:45
2763687557,139870125,2/19/16 14:45
67779055,368196789,2/19/16 14:45
7.00682E+17,109361219,2/19/16 14:45
2259347570,2646849841,2/19/16 14:45
308634644,16031927,2/19/16 14:45
4726269672,129235890,2/19/16 14:45
809503508,712976695,2/19/16 14:45
540899761,144570961,2/19/16 14:45
187257145,3497865853,2/19/16 14:45
23727446,14940354,2/19/16 14:45
976546620,15576928,2/19/16 14:45
7.0069E+17,109361219,2/19/16 14:45
2916017550,129235890,2/19/16 14:45
1912196959,25073877,2/19/16 14:45
809503508,712976695,2/19/16 14:45
4353480989,4102376488,2/19/16 14:45
101429701,20562637,2/19/16 14:45
2823388010,18857913,2/19/16 14:45
1175584525,3181032174,2/19/16 14:45
960833647,16349648,2/19/16 14:45
42710195,914061,2/19/16 14:45
1471313300,914061,2/19/16 14:45
15862440,14940354,2/19/16 14:45
2409639811,14940354,2/19/16 14:45
307019524,543022487,2/19/16 14:45
41430555,129235890,2/19/16 14:45
2331491042,18857913,2/19/16 14:45
540899761,22903233,2/19/16 14:45
3089040558,4121225056,2/19/16 14:45
583307781,40116885,2/19/16 14:45
62421237,14940354,2/19/16 14:45
2324712304,37829459,2/19/16 14:45
14324200,18622869,2/19/16 14:45
2771486589,2976653309,2/19/16 14:45
2335426680,620571475,2/19/16 14:45
2957938945,351951741,2/19/16 14:45
209701746,191175879,2/19/16 14:45
64431010,418867782,2/19/16 14:45
610620000,14940354,2/19/16 14:45
456320891,4124058088,2/19/16 14:45
297100174,19011697,2/19/16 14:45
1232844799,2832807293,2/19/16 14:45
296655157,14940354,2/19/16 14:45
182978104,16031927,2/19/16 14:45
2961083461,62760327,2/19/16 14:45
523929844,61533487,2/19/16 14:45
946137247,25073877,2/19/16 14:45
1075516495,853331360,2/19/16 14:45
7.00691E+17,109361219,2/19/16 14:45
1117959668,1652541,2/19/16 14:45
1320987162,4903439183,2/19/16 14:45
620187233,2905099385,2/19/16 14:45
540899761,3300205033,2/19/16 14:45
1520617003,418867782,2/19/16 14:45
809503508,25268310,2/19/16 14:45
135427568,15576928,2/19/16 14:45
268077272,191175879,2/19/16 14:45
16100069,14940354,2/19/16 14:45
20279446,914061,2/19/16 14:45
4868778945,2985804935,2/19/16 14:45
740600552,15576928,2/19/16 14:45
4880140966,4121225056,2/19/16 14:45
2784100399,16031927,2/19/16 14:45
128286952,3060489838,2/19/16 14:45
139957245,3108351,2/19/16 14:45
33497105,17025399,2/19/16 14:45
419322104,427025049,2/19/16 14:45
350222494,796247785,2/19/16 14:46
2154956187,14940354,2/19/16 14:46
809503508,896972016,2/19/16 14:46
43334379,14940354,2/19/16 14:46
2354290194,20562637,2/19/16 14:46
15270560,18857913,2/19/16 14:46
334988425,4035272183,2/19/16 14:46
145146723,20562637,2/19/16 14:46
2684212831,3024574298,2/19/16 14:46
2440979216,1187647735,2/19/16 14:46
234133932,20562637,2/19/16 14:46
2853534801,297100174,2/19/16 14:46
3013210969,14940354,2/19/16 14:46
2725911162,3408762575,2/19/16 14:46
18999261,1281894235,2/19/16 14:46
37116701,1281894235,2/19/16 14:46
209369021,14940354,2/19/16 14:46
226989118,18622869,2/19/16 14:46
1574393048,14940354,2/19/16 14:46
269542314,4102376488,2/19/16 14:46
16019408,14940354,2/19/16 14:46
2955925419,14940354,2/19/16 14:46
1468553941,362655140,2/19/16 14:46
626313012,1554663872,2/19/16 14:46
2684212831,33718491,2/19/16 14:46
3147686386,41410702,2/19/16 14:46
4206296561,2274924564,2/19/16 14:46
3177357419,14940354,2/19/16 14:46
390600617,2646849841,2/19/16 14:46
2699829735,14940354,2/19/16 14:46
1114886305,2835886194,2/19/16 14:46
3119205381,15576928,2/19/16 14:46
52141764,74841347,2/19/16 14:46
521626865,14940354,2/19/16 14:46
24898395,170254080,2/19/16 14:46
432005375,14940354,2/19/16 14:46
18098616,1517872886,2/19/16 14:46
2310507132,2646849841,2/19/16 14:46
49393232,3889878142,2/19/16 14:46
29342199,14940354,2/19/16 14:46
33673925,474464413,2/19/16 14:46
1450257787,4102376488,2/19/16 14:46
4353480989,64231969,2/19/16 14:46
37040417,2905099385,2/19/16 14:46
2763670280,14293310,2/19/16 14:46
161713797,14940354,2/19/16 14:46
4562116338,19554219,2/19/16 14:46
341027410,18956073,2/19/16 14:46
157037473,29465136,2/19/16 14:46
4503606973,594886554,2/19/16 14:46
2339749730,914061,2/19/16 14:46
970516747,14940354,2/19/16 14:46
3740933056,382728933,2/19/16 14:46
462796872,280664117,2/19/16 14:46
1016296854,2208095516,2/19/16 14:46
2273312005,20562637,2/19/16 14:46
123029709,14940354,2/19/16 14:46
20084570,4693602139,2/19/16 14:46
4704974676,25073877,2/19/16 14:46
14957252,914061,2/19/16 14:46
7.00691E+17,109361219,2/19/16 14:46
34791343,14940354,2/19/16 14:46
135953341,213624880,2/19/16 14:46
485856231,16163639,2/19/16 14:46
2749815772,457984599,2/19/16 14:46
305161568,14940354,2/19/16 14:46
2566213556,14940354,2/19/16 14:46
214257117,342737639,2/19/16 14:46
415175014,3441165682,2/19/16 14:46
16282892,15576928,2/19/16 14:46
463391934,1450036520,2/19/16 14:46
3839547194,2274924564,2/19/16 14:46
322005490,14940354,2/19/16 14:46
7.00689E+17,109361219,2/19/16 14:46
4852619032,88708920,2/19/16 14:46
2857659911,474464413,2/19/16 14:46
18098616,3380367683,2/19/16 14:46
2209624112,437030761,2/19/16 14:46
2783348460,4442765194,2/19/16 14:46
225176067,3087944116,2/19/16 14:46
2795323882,1541028804,2/19/16 14:46
263952660,14940354,2/19/16 14:46
2966330752,16031927,2/19/16 14:46
18491047,3497865853,2/19/16 14:46
2676481292,16746076,2/19/16 14:46
35312639,61533487,2/19/16 14:46
2173104354,2697587450,2/19/16 14:46
558015025,16012783,2/19/16 14:46
706104211,14940354,2/19/16 14:46
3137237648,1541028804,2/19/16 14:46
332977435,14248226,2/19/16 14:46
15309143,16163639,2/19/16 14:46
471038551,16163639,2/19/16 14:46
1529287418,16012783,2/19/16 14:46
331339843,14940354,2/19/16 14:46
2330487940,21866939,2/19/16 14:46
1949461393,2274924564,2/19/16 14:46
926081102,4774532193,2/19/16 14:46
485932917,15317822,2/19/16 14:46
256373935,14940354,2/19/16 14:46
237324113,14940354,2/19/16 14:46
1631244440,15576928,2/19/16 14:46
3962465112,337502808,2/19/16 14:47
329159493,46775436,2/19/16 14:47
1905878408,347627434,2/19/16 14:47
21281289,14940354,2/19/16 14:47
2188773344,2232317695,2/19/16 14:47
192954653,20562637,2/19/16 14:47
25702664,14940354,2/19/16 14:47
4371032193,14071538,2/19/16 14:47
488986079,2832807293,2/19/16 14:47
152367648,14940354,2/19/16 14:47
3331932665,449974837,2/19/16 14:47
4831215383,19554219,2/19/16 14:47
1064255726,1541028804,2/19/16 14:47
2324512850,14940354,2/19/16 14:47
25208451,563362273,2/19/16 14:47
365736274,5402612,2/19/16 14:47
16439941,41410702,2/19/16 14:47
3532804813,297100174,2/19/16 14:47
174853,914061,2/19/16 14:47
413555566,14940354,2/19/16 14:47
1289688438,270569708,2/19/16 14:47
51246668,11866582,2/19/16 14:47
15505576,438467375,2/19/16 14:47
89380945,1936799251,2/19/16 14:47
3883205654,16031927,2/19/16 14:47
2161304592,6160792,2/19/16 14:47
3063630335,65228322,2/19/16 14:47
215672869,2274924564,2/19/16 14:47
3306532358,14940354,2/19/16 14:47
35066685,20562637,2/19/16 14:47
3394882875,38885427,2/19/16 14:47
3652909394,16012783,2/19/16 14:47
114679686,15349653,2/19/16 14:47
462796872,940368062,2/19/16 14:47
782143255,270569708,2/19/16 14:47
2210815007,351951741,2/19/16 14:47
127576480,2832807293,2/19/16 14:47
266252872,1129762164,2/19/16 14:47
584988532,19011697,2/19/16 14:47
155875159,14940354,2/19/16 14:47
548462015,3497865853,2/19/16 14:47
1075516495,853331360,2/19/16 14:47
3890345237,4844967746,2/19/16 14:47
4707721169,3497865853,2/19/16 14:47
799383060,2274924564,2/19/16 14:47
21345227,41410702,2/19/16 14:47
185920003,2832807293,2/19/16 14:47
2774065329,15576928,2/19/16 14:47
39959975,41806188,2/19/16 14:47
990379357,2646849841,2/19/16 14:47
2636892923,2930053749,2/19/16 14:47
7.00691E+17,109361219,2/19/16 14:47
169991324,14940354,2/19/16 14:47
27014567,5695632,2/19/16 14:47
7.00692E+17,109361219,2/19/16 14:47
515873405,1541028804,2/19/16 14:47
4583492056,16163639,2/19/16 14:47
136395858,15757578,2/19/16 14:47
292732274,18005085,2/19/16 14:47
29066807,322031788,2/19/16 14:47
4353480989,3277814538,2/19/16 14:47
7.00691E+17,109361219,2/19/16 14:47
1498821860,605679008,2/19/16 14:47
4631480603,25073877,2/19/16 14:47
104815296,3300205033,2/19/16 14:47
298179699,14940354,2/19/16 14:47
68133652,1187647735,2/19/16 14:47
33768448,18622869,2/19/16 14:47
1016296854,4855883563,2/19/16 14:47
2927120118,1541028804,2/19/16 14:47
1613868523,477864155,2/19/16 14:47
33390366,25073877,2/19/16 14:47
4420881087,2908170952,2/19/16 14:47
284806194,14940354,2/19/16 14:47
79969596,14940354,2/19/16 14:47
90723919,5695632,2/19/16 14:47
110611375,2954137227,2/19/16 14:47
519808491,171762645,2/19/16 14:47
571005931,11866582,2/19/16 14:47
611231642,2954137227,2/19/16 14:47
473615275,2679989365,2/19/16 14:47
512756554,211218767,2/19/16 14:47
90723919,5695632,2/19/16 14:47
57335311,129235890,2/19/16 14:47
3883130052,4844967746,2/19/16 14:47
61090009,43381418,2/19/16 14:47
33390366,25073877,2/19/16 14:47
544682217,2752643243,2/19/16 14:47
3740513716,6160792,2/19/16 14:47
2399910186,896972016,2/19/16 14:47
2313071329,11866582,2/19/16 14:47
3982280020,14940354,2/19/16 14:47
14883935,14940354,2/19/16 14:47
505069575,16376937,2/19/16 14:47
3687565213,36452050,2/19/16 14:47
75051887,914061,2/19/16 14:47
2656964354,3685052935,2/19/16 14:47
91486737,2692475681,2/19/16 14:47
3883130052,27789999,2/19/16 14:47
403169800,18791763,2/19/16 14:47
451892750,351951741,2/19/16 14:47
1446807217,16012783,2/19/16 14:47
1234627657,149249831,2/19/16 14:47
52986610,914061,2/19/16 14:47
